Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,IWM,IWM,IWM,IWM,IWM,IWM,
2023-01-03,169.3690643310547,173.39999389648438,177.32000732421875,171.89999389648438,175.92999267578125,22503800,IWM
2023-01-04,171.4788818359375,175.55999755859375,176.6699981689453,174.27999877929688,174.6199951171875,22973500,IWM
2023-01-05,169.642578125,173.67999267578125,174.75999450683594,172.38999938964844,174.58999633789062,17032600,IWM
2023-01-06,173.45191955566406,177.5800018310547,178.0399932861328,173.8699951171875,175.3000030517578,21986900,IWM
2023-01-09,173.74496459960938,177.8800048828125,180.1199951171875,177.64999389648438,179.00999450683594,18366500,IWM
2023-01-10,176.3137969970703,180.50999450683594,180.6199951171875,177.3000030517578,177.66000366210938,18751100,IWM
2023-01-11,178.51153564453125,182.75999450683594,182.7899932861328,180.67999267578125,181.25999450683594,18222700,IWM
2023-01-12,181.51016235351562,185.8300018310547,185.9499969482422,181.9199981689453,183.57000732421875,29650800,IWM
2023-01-13,182.7017822265625,187.0500030517578,187.33999633789062,184.3300018310547,184.5,22120000,IWM
2023-01-17,182.47714233398438,186.82000732421875,187.83999633789062,186.24000549316406,187.0,22422600,IWM
2023-01-18,179.52735900878906,183.8000030517578,188.9600067138672,183.6999969482422,187.4499969482422,23507800,IWM
2023-01-19,177.8082275390625,182.0399932861328,183.10000610351562,180.77999877929688,182.72999572753906,24624500,IWM
2023-01-20,180.73849487304688,185.0399932861328,185.14999389648438,181.27000427246094,182.7100067138672,36070300,IWM
2023-01-23,182.9752960205078,187.3300018310547,188.1199951171875,184.5800018310547,185.42999267578125,20329900,IWM
2023-01-24,182.58456420898438,186.92999267578125,187.8300018310547,185.8800048828125,186.58999633789062,19263500,IWM
2023-01-25,183.0924835205078,187.4499969482422,187.50999450683594,183.8699951171875,185.41000366210938,18174600,IWM
2023-01-26,184.1766815185547,188.55999755859375,189.85000610351562,186.2899932861328,188.97999572753906,18369100,IWM
2023-01-27,185.17295837402344,189.5800018310547,190.3000030517578,187.7899932861328,187.97999572753906,20019900,IWM
2023-01-30,182.59432983398438,186.94000244140625,189.61000061035156,186.8300018310547,187.83999633789062,18395100,IWM
2023-01-31,187.02877807617188,191.47999572753906,191.5800018310547,187.3800048828125,187.4199981689453,21567900,IWM
2023-02-01,189.96884155273438,194.49000549316406,196.19000244140625,190.1300048828125,191.19000244140625,27007300,IWM
2023-02-02,193.70980834960938,198.32000732421875,199.25999450683594,194.35000610351562,196.00999450683594,31020400,IWM
2023-02-03,192.4107208251953,196.99000549316406,199.1300048828125,195.6999969482422,196.11000061035156,24981500,IWM
2023-02-06,189.62696838378906,194.13999938964844,196.3800048828125,193.3699951171875,195.64999389648438,18160100,IWM
2023-02-07,191.03350830078125,195.5800018310547,196.10000610351562,191.64999389648438,193.41000366210938,27074100,IWM
2023-02-08,188.239990234375,192.72000122070312,195.3699951171875,192.1999969482422,194.36000061035156,17933500,IWM
2023-02-09,185.5148162841797,189.92999267578125,195.1199951171875,189.42999267578125,194.22999572753906,20516600,IWM
2023-02-10,185.88597106933594,190.30999755859375,190.6300048828125,188.52999877929688,189.27999877929688,15248700,IWM
2023-02-13,188.12274169921875,192.60000610351562,192.86000061035156,189.30999755859375,190.50999450683594,15754400,IWM
2023-02-14,188.03485107421875,192.50999450683594,193.9499969482422,190.0800018310547,191.27999877929688,21889600,IWM
2023-02-15,189.93954467773438,194.4600067138672,194.5500030517578,190.52999877929688,190.97999572753906,18721200,IWM
2023-02-16,188.12274169921875,192.60000610351562,194.8699951171875,191.25,191.8000030517578,21366300,IWM
